source,target,bitwidth,n_iter,t_error_p2pl
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,13,10,2.27422419058545
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,13,20,1.9980302637059835
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,13,50,2.0032744810206538
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,14,2,5.421383344916558
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,14,5,3.094493553457683
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,14,10,2.0084604835349764
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,14,20,1.9980149696749379
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,14,50,1.9812999403828786
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,15,2,7.813118957621308
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,15,5,3.149831160935807
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,15,10,2.08738312286266
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,15,20,2.0262840054578635
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,15,50,2.0047480296773936
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,16,2,7.461694056831036
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,16,5,3.0011358009206583
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,16,10,2.0816708952021505
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,16,20,2.0238067009548897
source_2025-12-12_13.00.34/17,target_bolt-3_id-9989.pcd,16,50,2.009877629125992
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,10,2,10.525665256116287
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,10,5,8.826670896652086
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,10,10,9.098392616924599
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,10,20,9.442968154403335
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,10,50,12.695417359706175
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,11,2,8.93929840523992
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,11,5,8.621398508921335
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,11,10,9.046366395550134
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,11,20,9.362901599731677
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,11,50,10.225527344866428
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,12,2,8.382506017102319
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,12,5,8.501857269825207
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,12,10,8.841286757827165
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,12,20,9.059274102516557
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,12,50,9.434937964854267
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,13,2,8.556286722705819
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,13,5,8.501815986032822
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,13,10,8.836436313850863
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,13,20,8.98613014168957
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,13,50,9.225282053742992
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,14,2,9.02588784442993
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,14,5,8.726615167205999
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,14,10,8.884974659043952
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,14,20,8.972532116617824
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,14,50,9.139573951862383
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,15,2,8.897702922252085
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,15,5,8.758294358041788
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,15,10,8.892516179179752
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,15,20,8.97360292438383
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,15,50,9.056963895738932
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,16,2,8.884531212260388
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,16,5,8.722796166366514
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,16,10,8.892846428288236
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,16,20,8.971120835472798
source_2025-12-12_13.00.34/17,target_bolt-5_id-10163.pcd,16,50,9.044009413503002
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,10,2,10.46849991419525
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,10,5,5.940259644688544
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,10,10,4.7044764521573645
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,10,20,5.816041287183268
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,10,50,7.2985205154976835
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,11,2,16.0463951494458
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,11,5,4.180026026690598
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,11,10,3.562429022878272
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,11,20,4.201235132736635
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,11,50,5.360643836722821
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,12,2,22.27058157876014
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,12,5,6.348282562385729
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,12,10,3.4308952857051755
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,12,20,3.5292906403998927
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,12,50,4.012790909813115
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,13,2,4.697382199717546
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,13,5,3.5938574634911147
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,13,10,3.2812748798314857
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,13,20,3.3283047757665503
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,13,50,3.5077893589483558
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,14,2,5.69022743903869
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,14,5,4.155524654485182
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,14,10,3.310372800015581
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,14,20,3.252392419812816
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,14,50,3.3282771228795203
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,15,2,5.530675941008776
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,15,5,4.033869233051868
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,15,10,3.2826421501785767
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,15,20,3.224825911157414
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,15,50,3.262230587607939
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,16,2,5.316842550219098
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,16,5,3.891536521947183
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,16,10,3.2711543246448516
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,16,20,3.2170149910102714
source_2025-12-12_13.00.34/04,target_bolt-3_id-10000.pcd,16,50,3.241894000833018
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,10,2,12.691422261674816
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,10,5,7.697041684468586
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,10,10,3.798147840428574
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,10,20,4.068322661834094
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,10,50,8.622643278763771
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,11,2,10.665729215312409
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,11,5,8.867883964186607
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,11,10,4.459611576000312
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,11,20,3.3568340598968915
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,11,50,5.456508864724006
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,12,2,9.81745445110841
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,12,5,7.578944413098485
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,12,10,3.9546272562819405
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,12,20,3.325846079650185
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,12,50,3.4935229651340824
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,13,2,9.48496402593379
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,13,5,6.825230199050405
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,13,10,3.827758559529458
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,13,20,3.393078235872594
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,13,50,3.184200390361761
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,14,2,8.717524833851337
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,14,5,5.385313313648689
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,14,10,3.639703225057879
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,14,20,3.4430473071578502
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,14,50,3.2555910493095768
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,15,2,6.224948233992458
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,15,5,4.2672690745739095
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,15,10,3.539194531801588
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,15,20,3.4694268946573863
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,15,50,3.350824316030276
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,16,2,7.413714152473861
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,16,5,4.645014016441047
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,16,10,3.5791069419466486
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,16,20,3.476890512470933
source_2025-12-12_13.00.34/04,target_bolt-3_id-9985.pcd,16,50,3.408292796223884
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,10,2,25.761496376653042
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,10,5,20.426577852333324
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,10,10,18.505025069851236
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,10,20,17.398595116182594
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,10,50,17.756429718884544
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,11,2,23.96141853332289
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,11,5,19.682222152653363
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,11,10,18.609371642794365
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,11,20,17.440035522953604
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,11,50,17.137781650854652
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,12,2,20.4344392309082
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,12,5,18.712894318666216
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,12,10,18.525910893153124
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,12,20,17.518865526722422
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,12,50,16.78759242155914
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,13,2,21.55099273534721
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,13,5,18.856747442999474
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,13,10,18.555097860594994
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,13,20,17.463496987802642
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,13,50,16.881878521370805
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,14,2,22.313316452637736
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,14,5,19.035231363427496
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,14,10,18.556444076550832
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,14,20,17.446332215079753
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,14,50,16.84879968861678
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,15,2,20.626675705078718
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,15,5,18.798786226268348
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,15,10,18.53321802245501
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,15,20,17.465779798062115
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,15,50,16.831142508885108
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,16,2,22.724280096177875
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,16,5,19.146527071079042
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,16,10,18.548933688874147
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,16,20,17.452548891415187
source_2025-12-12_13.00.34/04,target_bolt-5_id-10188.pcd,16,50,16.855344270398458
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,10,2,34.41737998881287
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,10,5,20.978188889593493
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,10,10,18.847032839467804
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,10,20,17.730338689836152
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,10,50,15.334956597388349
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,11,2,37.433246960148836
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,11,5,25.989558621897622
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,11,10,18.586646537522416
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,11,20,17.798359712636394
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,11,50,16.41160099526652
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,12,2,33.29196841561946
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,12,5,21.002378452224555
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,12,10,18.426045945176277
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,12,20,17.929034132891836
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,12,50,17.121369490724287
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,13,2,20.979298507718696
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,13,5,18.856491682777687
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,13,10,18.275955609925656
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,13,20,18.051804810365233
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,13,50,17.475336580185775
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,14,2,18.8762764892696
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,14,5,18.472535353105425
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,14,10,18.217267803334817
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,14,20,18.068584355950073
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,14,50,17.795481444975714
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,15,2,19.00140007070219
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,15,5,18.416167381801635
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,15,10,18.173634196273618
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,15,20,18.106659255090765
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,15,50,18.039366289687344
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,16,2,21.594166409299003
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,16,5,18.799292493334864
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,16,10,18.22414231891422
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,16,20,18.08839232232478
source_2025-12-12_13.00.34/04,target_bolt-5_id-10132.pcd,16,50,18.113764929776902
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,10,2,23.30658967549052
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,10,5,18.25915198970808
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,10,10,17.819127700684724
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,10,20,17.241864003827075
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,10,50,18.546837867764317
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,11,2,26.910589726523508
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,11,5,18.34999361695529
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,11,10,17.737383322841538
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,11,20,17.432346223940883
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,11,50,17.91924688707489
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,12,2,24.479087086197573
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,12,5,18.05081285177754
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,12,10,17.652625742429734
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,12,20,17.340191714297863
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,12,50,17.546120174694135
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,13,2,24.02843818690877
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,13,5,18.287425635776188
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,13,10,17.742313173360156
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,13,20,17.313741934307117
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,13,50,17.389912095603883
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,14,2,24.125509356280585
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,14,5,18.35709263177894
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,14,10,17.765590359072213
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,14,20,17.341449657544466
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,14,50,17.325038225950756
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,15,2,23.21418657905948
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,15,5,18.290937606799496
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,15,10,17.73513422942069
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,15,20,17.327836614137894
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,15,50,17.279797817565857
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,16,2,23.08819885061851
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,16,5,18.319185895293252
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,16,10,17.72753067765281
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,16,20,17.336020342077724
source_2025-12-12_13.00.34/04,target_bolt-4_id-10072.pcd,16,50,17.273132397016646
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,10,2,7.820973147754346
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,10,5,5.272618860151929
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,10,10,3.2925544133386846
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,10,20,2.797200683116423
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,10,50,4.736327570815706
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,11,2,7.484756831800532
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,11,5,3.380112356726297
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,11,10,2.8893563457196167
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,11,20,2.6327929948035926
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,11,50,3.081799354891676
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,12,2,6.240702545026048
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,12,5,2.8843865040558523
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,12,10,2.6646109324677805
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,12,20,2.595716698938136
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,12,50,2.499944353305708
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,13,2,10.52724534204595
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,13,5,6.632083688619715
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,13,10,3.5763976087175804
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,13,20,2.6483752456235115
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,13,50,2.4940021199218285
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,14,2,5.293307703269858
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,14,5,2.8266348782709234
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,14,10,2.685773479468569
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,14,20,2.589572953326628
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,14,50,2.493146559921034
source_2025-12-12_13.00.34/04,target_bolt-3_id-9984.pcd,15,2,7.6177310591794525
